id,retailer,fascia,store_name,add_one,add_two,town,locality,postcode,long_wgs,lat_wgs,bng_e,bng_n,pqi,open_date,close_date,size_band,size_sqft,size_sqm,store_reviews,store_score
1010000006,Aldi,Aldi,Aldi Sparkbrook Birmingham,273 Stratford Road,Sparkbrook,Birmingham,Sparkbrook,B11 1QS,-1.8724443640000001,52.45972584,408764.05,284649.62,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",931 reviews,4.0
1010000007,Aldi,Aldi,Aldi Warstock Birmingham,Alcester Road,Maypole Lane,Birmingham,Warstock,B14 5JE,-1.886341609,52.40541544,407829.25,278606.87,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",894 reviews,4.1
1010000008,Aldi,Aldi,Aldi Aston Birmingham,High Street,Newtown,Birmingham,Aston,B19 2SS,-1.8969345969999998,52.49675172,407094.15,288765.55,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",617 reviews,4.1
1010000009,Aldi,Aldi,Aldi Lyndon Green Birmingham,New Coventry Road,,Birmingham,Lyndon Green,B26 3HP,-1.7929069119999999,52.45498959,414169.89,284135.28,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",743 reviews,4.2
1010000010,Aldi,Aldi,Aldi Acocks Green Birmingham,Warwick Road,,Birmingham,Acocks Green,B27 6RH,-1.8168264490000001,52.44467169,412547.36,282983.19,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",636 reviews,4.2
1010000011,Aldi,Aldi,Aldi Selly Oak Birmingham,Bristol Road,,Birmingham,Selly Oak,B29 6AE,-1.935692985,52.44442854,404468.0,282942.34,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400","1,149 reviews",4.2
1010000012,Aldi,Aldi,Aldi Northfield Birmingham,860 Bristol Road South,,Birmingham,Northfield,B31 2NS,-1.9719097159999999,52.41327594,402007.66,279475.54,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400","1,025 reviews",4.1
1010000015,Aldi,Aldi,Aldi Kingstanding Birmingham,College Road,,Birmingham,Kingstanding,B44 0HL,-1.8743983969999998,52.53747558,408616.27,293297.92,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",830 reviews,4.3
1010000016,Aldi,Aldi,Aldi Edgbaston Birmingham,Edgbaston Road,,Birmingham,Edgbaston,B5 7QS,-1.9054703469999998,52.45477595,406520.75,284095.58,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400","1,154 reviews",4.3
1010000020,Aldi,Aldi,Aldi Sutton Coldfield Birmingham,101 The Parade,,Birmingham,Sutton Coldfield,B72 1PL,-1.8243507469999998,52.56087699,412004.54,295908.08,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",405 reviews,4.2
1010000021,Aldi,Aldi,Aldi New Oscott Birmingham,Chester Road,,Birmingham,New Oscott,B73 5DA,-1.858010486,52.54694186,409725.75,294352.97,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",750 reviews,4.2
1010000023,Aldi,Aldi,Aldi Hodge Hill Birmingham,Beaufort Park,,Birmingham,Hodge Hill,B8 2AN,-1.817202831,52.49316309,412508.15,288377.06,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",747 reviews,4.3
1010000025,Aldi,Aldi,Aldi Alum Rock Birmingham,Bordesley Green East,,Birmingham,Alum Rock,B9 5SP,-1.82350308,52.47927632,412084.16,286831.3,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",626 reviews,4.2
1010000546,Asda,Asda Superstore,Asda Small Heath Superstore,859 Coventry Road,,Birmingham,Bordesley,B10 0HH,-1.84250808,52.46382272,410797.14,285109.34,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",379 reviews,3.4
1010000547,Asda,Asda Superstore,Asda Barnes Hill Superstore,Barnes Hill Road,Barnes Hill,Birmingham,Bartley Green,B29 5UP,-1.979321425,52.44276011,401502.6,282755.02,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",298 reviews,3.8
1010000549,Asda,Asda Superstore,Asda Perry Barr Superstore,Walsall Road,,Birmingham,Perry Barr,B42 1AB,-1.9021987280000001,52.51843563,406733.51,291177.08,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",245 reviews,3.7
1010000550,Asda,Asda Superstore,Asda Queslett Superstore,6 Old Horns Crescent,Off Quesley Road,Birmingham,Old Oscott,B43 7HA,-1.909985099,52.55121106,406200.62,294822.21,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",323 reviews,4.0
1010000888,Asda,Asda Supercentre,Asda Minworth Supercentre,Walmley Ash Road,Sutton Coldfield,Birmingham,Walmley,B76 1XL,-1.7803108630000002,52.53274105,414999.57,292786.51,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",361 reviews,3.9
1010000937,Asda,Asda Supermarket,Asda Kings Heath Supermarket,99 High Street,Kings Heath,Birmingham,Moseley,B14 7BW,-1.892049059,52.43540377,407436.0,281942.0,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",194 reviews,3.8
1010000939,Asda,Asda Supermarket,Asda Sheldon Supermarket,105 Kelynmead Road,Sheldon,Birmingham,Lyndon Green,B33 8LF,-1.790701523,52.47762872,414312.47,286653.97,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",78 reviews,3.8
1010000940,Asda,Asda Supermarket,Asda Bordersley Green Supermarket,271 Bordesley Green,,Birmingham,Bordesley,B9 5EY,-1.84946906,52.47716175,410321.12,286592.1,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",89 reviews,3.4
1010001326,Marks and Spencer,Marks and Spencer,M&S Birmingham,42 High Street,,Birmingham,Central Birmingham,B4 7SS,-1.893860534,52.479384200000005,407305.68,286833.97,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800","2,104 reviews",4.2
1010001327,Marks and Spencer,Marks and Spencer,M&S Sutton Coldfield,32 Parade,Grace Church Centre,Birmingham,Sutton Coldfield,B72 1PD,-1.8245802919999998,52.56257641,411988.52,296097.08,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",492 reviews,4.1
1010001855,Marks and Spencer,Marks and Spencer Outlet,M&S Perry Barr Outlet,Unit 3 One Stop Shopping Park,,Birmingham,Perry Barr,B42 1AB,-1.9060968,52.51857354,406468.98,291192.07,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",602 reviews,4.0
1010001898,Marks and Spencer,Marks and Spencer Simply Food,M&S Harborne SF,28-40 High Street,Harborne,Birmingham,Harborne,B17 9NE,-1.9437106380000002,52.46049082,403921.65,284728.57,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",218 reviews,4.3
1010001899,Marks and Spencer,Marks and Spencer Simply Food,M&S Princess Park SF,Princes Park,Chester Road North,Birmingham,New Oscott,B73 6RB,-1.86088197,52.55089927,409530.18,294792.8,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",138 reviews,4.4
1010002084,Marks and Spencer,Marks and Spencer Travel SF,M&S New Street Birmingham SF,Unit 9 Birmingham New Street Station,,Birmingham,Central Birmingham,B2 4ND,-1.8994978930000002,52.47775546,406923.06,286652.25,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,45 reviews,3.8
1010002141,Morrisons,Morrisons,Morrisons Bordesley Birmingham,280 Coventry Road,Small Heath,Birmingham,Bordesley,B10 0XA,-1.8644985980000002,52.47385269,409301.0,286222.0,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",612 reviews,4.1
1010002142,Morrisons,Morrisons,Morrisons Edgbaston Birmingham,30 Hagley Road,,Birmingham,Edgbaston,B16 8PE,-1.9220067280000002,52.47170191,405395.0,285977.0,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800","1,926 reviews",4.1
1010002144,Morrisons,Morrisons,Morrisons Sheldon Birmingham,2259-2297 Coventry Road,Sheldon,Birmingham,Sheldon,B26 3PU,-1.7783476040000001,52.45090164,415160.65,283683.49,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800","1,335 reviews",4.1
1010002146,Morrisons,Morrisons,Morrisons Rubery Birmingham,Rubery,,Birmingham,Rubery,B45 9NY,-2.005437255,52.39676423,399727.02,277638.53,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800","1,421 reviews",4.1
1010002776,Sainsburys,Sainsburys,Sainsburys Maypole,1059-1061 Alcester Road South,,Birmingham,Warstock,B14 5TN,-1.885407575,52.40423801,407893.0,278476.0,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800","1,095 reviews",4.0
1010002777,Sainsburys,Sainsburys,Sainsburys Kings Heath,38-54 Alcester Road South,,Birmingham,Moseley,B14 7PT,-1.893392496,52.43129196,407345.34,281484.49,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",578 reviews,4.0
1010002779,Sainsburys,Sainsburys,Sainsburys Selly Oak,1 Chapel Lane,,Birmingham,Selly Oak,B29 6SJ,-1.939655862,52.44054387,404199.0,282510.0,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800","1,165 reviews",4.0
1010002780,Sainsburys,Sainsburys,Sainsburys Northfield,Frankley Beeches Road,,Birmingham,Northfield,B31 5AA,-1.974360324,52.4125884,401841.0,279399.0,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800","1,169 reviews",4.0
1010002781,Sainsburys,Sainsburys,Sainsburys Castle Vale,Castle Vale Retail Park,Chester Road,Birmingham,Tyburn,B35 6HB,-1.796356475,52.51769031,413915.84,291109.14,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800","1,483 reviews",4.0
1010002784,Sainsburys,Sainsburys,Sainsburys Mere Grn,30 Mere Green Road,,Birmingham,Mere Green,B75 5BT,-1.8256018669999998,52.586931799999995,411912.73,298806.13,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",637 reviews,4.0
1010003351,Sainsburys,Sainsburys Local,Sainsburys Brindley Place Local,10 Brindley Place,,Birmingham,Central Birmingham,B1 2JB,-1.9129103369999998,52.47652985,406012.26,286514.74,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,33 reviews,3.9
1010003352,Sainsburys,Sainsburys Local,Sainsburys Alcester Road Local,158-162 Alcester Road,,Birmingham,Moseley,B13 8HS,-1.8878505890000001,52.44743014,407719.36,283280.18,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,23 reviews,4.4
1010003353,Sainsburys,Sainsburys Local,Sainsburys Harborne High Street Local,77a-79a High Street,Harborne High Street Local,Birmingham,Harborne,B17 9NS,-1.945909567,52.46002975,403772.28,284677.17,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,12 reviews,3.7
1010003354,Sainsburys,Sainsburys Local,Sainsburys Martineau Place,17 Union Street,,Birmingham,Central Birmingham,B2 4SJ,-1.896290732,52.48012946,407140.51,286916.63,Rooftop geocoded by Geolytix,0,0,"3,013 < 15,069 ft2 (280 < 1,400 m2)","Between 3,013 and 15,069","Between 280 and 1,400",104 reviews,3.6
1010003355,Sainsburys,Sainsburys Local,Sainsburys Selly Oak Bristol Road Local,Bristol Road,Selly Oak,Birmingham,Selly Oak,B29 6BD,-1.931610766,52.44605920000001,404745.3,283123.98,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,20 reviews,3.5
1010003356,Sainsburys,Sainsburys Local,Sainsburys Birmingham Colmore Row Local,Unit 1 5 St Philips Place,18 - 20 Colmore Row,Birmingham,Central Birmingham,B3 2QD,-1.897810649,52.48212952,407036.97,287138.96,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,21 reviews,4.2
1010003357,Sainsburys,Sainsburys Local,Sainsburys Birmingham Priory Queensway Local,30 Priory Queensway,,Birmingham,Central Birmingham,B4 6BS,-1.894442723,52.48246549,407265.64,287176.66,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,12 reviews,3.9
1010003358,Sainsburys,Sainsburys Local,Sainsburys Birmingham Navigation Street Local,89 Navigation Street,,Birmingham,Central Birmingham,B5 4AX,-1.901930691,52.47772953,406757.83,286649.14,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,34 reviews,3.7
1010003360,Sainsburys,Sainsburys Local,Sainsburys Wylde Green Local,346 Birmingham Road,,Birmingham,Erdington,B72 1YH,-1.827112387,52.53672852,411823.75,293221.44,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,18 reviews,4.2
1010003361,Sainsburys,Sainsburys Local,Sainsburys Sutton Coldfield Boldmere Road Local,36-38 Boldmere Road,,Birmingham,New Oscott,B73 5TD,-1.8417922880000002,52.54952821,410824.92,294642.95,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,7 reviews,4.0
1010003362,Sainsburys,Sainsburys Local,Sainsburys Sutton Coldfield Walsall Road,58-62 Walsall Road,,Birmingham,Mere Green,B74 4QY,-1.8470553090000001,52.58963856,410458.6,299103.93,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,13 reviews,4.0
1010004018,Tesco,Tesco,Tesco Sheldon Superstore,Coventry Road,Sheldon,Birmingham,Sheldon,B26 3DY,-1.790220191,52.45332818,414353.0,283951.0,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",122 reviews,3.9
1010004019,Tesco,Tesco,Tesco Quinton Superstore,Ridgacre Road,Quinton,Birmingham,Quinton,B32 1EG,-1.998360919,52.45913193,400208.39,284575.94,Rooftop geocoded by Geolytix,0,0,"15,069 < 30,138 ft2 (1,400 < 2,800 m2)","Between 15,069 and 30,138","Between 1,400 and 2,800",174 reviews,3.8
1010004020,Tesco,Tesco,Tesco Aston Lane Superstore,278-299 Aston Lane,Aston,Birmingham,Witton,B6 6QR,-1.8872480930000002,52.51272205,407749.0,290543.0,Rooftop geocoded by Geolytix,0,0,"30,138 ft2 > (2,800 m2)","Over 30,138","Over 2,800",392 reviews,3.6
1010004465,Tesco,Tesco Express,Tesco Bathrow Birmingham Express,165 Granville Street,,Birmingham,Central Birmingham,B1 1JW,-1.9068748119999999,52.47310323,406422.69,286134.09,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,39 reviews,3.7
1010004466,Tesco,Tesco Express,Tesco Birmingham Mailbox Express,150 Wharfside Street,The Mailbox,Birmingham,Central Birmingham,B1 1XL,-1.9055621319999998,52.47562532,406511.49,286414.75,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,12 reviews,4.0
1010004467,Tesco,Tesco Express,Tesco Birmingham Jewellery Quarter Express,36 Frederick Street,,Birmingham,Central Birmingham,B1 3HN,-1.912937335,52.48675226,406009.06,287651.83,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,27 reviews,3.3
1010004468,Tesco,Tesco Express,Tesco Kings Heath Express,281-289 Alcester Road South,,Birmingham,Brandwood,B14 6EB,-1.891516316,52.42122114,407474.58,280364.46,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,23 reviews,4.0
1010004469,Tesco,Tesco Express,Tesco Edgbaston Hagley Road Express,Hagley Road,,Birmingham,Winson Green,B17 8DJ,-1.957006339,52.472980299999996,403017.44,286117.22,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,43 reviews,4.0
1010004470,Tesco,Tesco Express,Tesco Birmingham Hockley Express,Great Hampton Street,,Birmingham,Central Birmingham,B18 6BB,-1.9080912730000001,52.48904806,406337.81,287907.61,Rooftop geocoded by Geolytix,0,0,"< 3,013 ft2 (280m2)","Less than 3,013",Less than 280,27 reviews,2.3
